Time,Vref_1,V7,D_1,portadora,Vout
0.0005628,1,0.0832272,0.0847789,0.7,1.01172
0.000563,1,0.0830248,0.0879427,0.75,1.01163
0.0005632,1,0.0828225,0.0911006,0.8,1.01154
0.0005634,1,0.0826202,0.0942526,0.85,1.01143
0.0005636,1,0.0824179,0.0973986,0.9,1.01131
0.0005638,1,0.0822156,0.100539,0.95,1.01118
0.000564,1,0.0820134,0.103673,3.27971e-012,1.01104
0.0005642,1,0.0818112,0.106801,0.05,1.01099
0.0005644,1,0.084009,0.071826,0.1,1.01107
0.0005646,1,0.085411,0.0495626,0.15,1.01113
0.0005648,1,0.0852088,0.0527904,0.2,1.01118
0.000565,1,0.0850066,0.0560136,0.25,1.01122
0.0005652,1,0.0848043,0.0592307,0.3,1.01125
0.0005654,1,0.0846021,0.0624418,0.35,1.01126
0.0005656,1,0.0843998,0.0656469,0.4,1.01126
0.0005658,1,0.0841976,0.068846,0.45,1.01125
0.000566,1,0.0839953,0.0720391,0.5,1.01123
0.0005662,1,0.0837931,0.0752262,0.55,1.0112
0.0005664,1,0.0835908,0.0784073,0.6,1.01115
0.0005666,1,0.0833886,0.0815824,0.65,1.01109
0.0005668,1,0.0831864,0.0847515,0.7,1.01102
0.000567,1,0.0829841,0.0879147,0.75,1.01094
0.0005672,1,0.082782,0.0910719,0.8,1.01084
0.0005674,1,0.0825798,0.0942232,0.85,1.01074
0.0005676,1,0.0823776,0.0973686,0.9,1.01062
0.0005678,1,0.0821755,0.100508,0.95,1.01049
0.000568,1,0.0819734,0.103642,1,1.01035
0.0005682,1,0.0817713,0.106769,0.05,1.0103
0.0005684,1,0.0839692,0.0717934,0.1,1.01038
0.0005686,1,0.0853705,0.0495439,0.15,1.01044
0.0005688,1,0.0851684,0.052771,0.2,1.0105
0.000569,1,0.0849663,0.0559935,0.25,1.01053
0.0005692,1,0.0847642,0.05921,0.3,1.01056
0.0005694,1,0.0845621,0.0624205,0.35,1.01058
0.0005696,1,0.08436,0.0656249,0.4,1.01058
0.0005698,1,0.0841579,0.0688233,0.45,1.01057
0.00057,1,0.0839558,0.0720158,0.5,1.01055
0.0005702,1,0.0837537,0.0752022,0.55,1.01051
0.0005704,1,0.0835515,0.0783826,0.6,1.01047
0.0005706,1,0.0833495,0.0815571,0.65,1.01041
0.0005708,1,0.0831474,0.0847256,0.7,1.01034
0.000571,1,0.0829453,0.0878882,0.75,1.01026
0.0005712,1,0.0827432,0.0910448,0.8,1.01017
0.0005714,1,0.0825412,0.0941955,0.85,1.01006
0.0005716,1,0.0823392,0.0973402,0.9,1.00994
0.0005718,1,0.0821372,0.100479,0.95,1.00982
0.000572,1,0.0819352,0.103612,1,1.00968
0.0005722,1,0.0817332,0.106739,0.05,1.00963
0.0005724,1,0.0839313,0.0717626,0.1,1.00971
0.0005726,1,0.0853319,0.0495262,0.15,1.00977
0.0005728,1,0.0851299,0.0527526,0.2,1.00983
0.000573,1,0.0849279,0.0559745,0.25,1.00987
0.0005732,1,0.084726,0.0591904,0.3,1.0099
0.0005734,1,0.084524,0.0624003,0.35,1.00991
0.0005736,1,0.084322,0.0656041,0.4,1.00992
0.0005738,1,0.08412,0.0688019,0.45,1.00991
0.000574,1,0.0839181,0.0719937,0.5,1.00989
0.0005742,1,0.0837161,0.0751796,0.55,1.00985
0.0005744,1,0.0835141,0.0783594,0.6,1.00981
0.0005746,1,0.0833121,0.0815333,0.65,1.00975
0.0005748,1,0.0831102,0.0847012,0.7,1.00968
0.000575,1,0.0829082,0.0878632,0.75,1.0096
0.0005752,1,0.0827063,0.0910192,0.8,1.00951
0.0005754,1,0.0825044,0.0941693,0.85,1.00941
0.0005756,1,0.0823025,0.0973134,0.9,1.00929
0.0005758,1,0.0821006,0.100452,0.95,1.00916
0.000576,1,0.0818988,0.103584,1,1.00903
0.0005762,1,0.081697,0.10671,0.05,1.00898
0.0005764,1,0.0838952,0.0717335,0.1,1.00906
0.0005766,1,0.085295,0.0495095,0.15,1.00913
0.0005768,1,0.0850932,0.0527353,0.2,1.00918
0.000577,1,0.0848914,0.0559567,0.25,1.00922
0.0005772,1,0.0846895,0.059172,0.3,1.00925
0.0005774,1,0.0844877,0.0623812,0.35,1.00927
0.0005776,1,0.0842858,0.0655845,0.4,1.00928
0.0005778,1,0.084084,0.0687817,0.45,1.00927
0.000578,1,0.0838821,0.071973,0.5,1.00925
0.0005782,1,0.0836803,0.0751582,0.55,1.00922
0.0005784,1,0.0834784,0.0783375,0.6,1.00917
0.0005786,1,0.0832766,0.0815108,0.65,1.00912
0.0005788,1,0.0830748,0.0846782,0.7,1.00905
0.000579,1,0.0828729,0.0878396,0.75,1.00897
0.0005792,1,0.0826711,0.090995,0.8,1.00888
0.0005794,1,0.0824693,0.0941446,0.85,1.00878
0.0005796,1,0.0822676,0.0972882,0.9,1.00866
0.0005798,1,0.0820658,0.100426,0.95,1.00853
0.00058,1,0.0818641,0.103558,1,1.0084
0.0005802,1,0.0816624,0.106684,0.05,1.00835
0.0005804,1,0.0838608,0.0717061,0.1,1.00844
0.0005806,1,0.08526,0.0494937,0.15,1.0085
0.0005808,1,0.0850583,0.0527191,0.2,1.00856
0.000581,1,0.0848566,0.0559398,0.25,1.0086
0.0005812,1,0.0846549,0.0591546,0.3,1.00863
0.0005814,1,0.0844531,0.0623633,0.35,1.00865
0.0005816,1,0.0842514,0.065566,0.4,1.00865
0.0005818,1,0.0840497,0.0687627,0.45,1.00865
0.000582,1,0.0838479,0.0719534,0.5,1.00863
0.0005822,1,0.0836462,0.0751381,0.55,1.0086
0.0005824,1,0.0834445,0.0783169,0.6,1.00856
0.0005826,1,0.0832428,0.0814897,0.65,1.0085
0.0005828,1,0.0830411,0.0846565,0.7,1.00844
0.000583,1,0.0828394,0.0878174,0.75,1.00836
0.0005832,1,0.0826377,0.0909723,0.8,1.00827
0.0005834,1,0.082436,0.0941213,0.85,1.00816
0.0005836,1,0.0822344,0.0972644,0.9,1.00805
0.0005838,1,0.0820328,0.100402,0.95,1.00793
0.000584,1,0.0818312,0.103533,3.41524e-012,1.00779
0.0005842,1,0.0816296,0.106658,0.05,1.00775
0.0005844,1,0.083828,0.0716803,0.1,1.00783
0.0005846,1,0.0852267,0.049479,0.15,1.0079
0.0005848,1,0.0850251,0.0527038,0.2,1.00795
0.000585,1,0.0848235,0.055924,0.25,1.008
0.0005852,1,0.0846219,0.0591383,0.3,1.00803
0.0005854,1,0.0844203,0.0623465,0.35,1.00805
0.0005856,1,0.0842187,0.0655487,0.4,1.00806
0.0005858,1,0.0840171,0.0687449,0.45,1.00805
0.000586,1,0.0838155,0.0719351,0.5,1.00803
0.0005862,1,0.0836139,0.0751193,0.55,1.008
0.0005864,1,0.0834123,0.0782975,0.6,1.00796
0.0005866,1,0.0832107,0.0814698,0.65,1.00791
0.0005868,1,0.0830091,0.0846362,0.7,1.00784
0.000587,1,0.0828075,0.0877966,0.75,1.00777
0.0005872,1,0.0826059,0.090951,0.8,1.00768
0.0005874,1,0.0824044,0.0940996,0.85,1.00758
0.0005876,1,0.0822029,0.0972422,0.9,1.00746
0.0005878,1,0.0820014,0.100379,0.95,1.00734
0.000588,1,0.0817999,0.10351,3.44234e-012,1.0072
0.0005882,1,0.0815984,0.106635,0.05,1.00716
0.0005884,1,0.083797,0.0716561,0.1,1.00725
0.0005886,1,0.0851951,0.0494651,0.15,1.00731
0.0005888,1,0.0849936,0.0526894,0.2,1.00737
0.000589,1,0.0847921,0.0559092,0.25,1.00742
0.0005892,1,0.0845906,0.0591229,0.3,1.00745
0.0005894,1,0.0843892,0.0623307,0.35,1.00747
0.0005896,1,0.0841877,0.0655324,0.4,1.00748
0.0005898,1,0.0839862,0.0687281,0.45,1.00747
0.00059,1,0.0837847,0.0719179,0.5,1.00746
0.0005902,1,0.0835832,0.0751016,0.55,1.00743
0.0005904,1,0.0833817,0.0782794,0.6,1.00739
0.0005906,1,0.0831802,0.0814512,0.65,1.00734
0.0005908,1,0.0829787,0.0846171,0.7,1.00727
0.000591,1,0.0827773,0.087777,0.75,1.00719
0.0005912,1,0.0825758,0.090931,0.8,1.00711
0.0005914,1,0.0823744,0.0940791,0.85,1.00701
0.0005916,1,0.082173,0.0972213,0.9,1.0069
0.0005918,1,0.0819716,0.100358,0.95,1.00677
0.000592,1,0.0817702,0.103488,3.46945e-012,1.00664
0.0005922,1,0.0815689,0.106612,0.05,1.0066
0.0005924,1,0.0837676,0.0716335,0.1,1.00668
0.0005926,1,0.0851651,0.0494521,0.15,1.00675
0.0005928,1,0.0849638,0.052676,0.2,1.00681
0.000593,1,0.0847624,0.0558953,0.25,1.00686
0.0005932,1,0.084561,0.0591086,0.3,1.00689
0.0005934,1,0.0843597,0.0623159,0.35,1.00691
0.0005936,1,0.0841583,0.0655172,0.4,1.00692
0.0005938,1,0.0839569,0.0687125,0.45,1.00692
0.000594,1,0.0837555,0.0719018,0.5,1.0069
0.0005942,1,0.0835541,0.0750851,0.55,1.00687
0.0005944,1,0.0833528,0.0782624,0.6,1.00684
0.0005946,1,0.0831514,0.0814338,0.65,1.00678
0.0005948,1,0.08295,0.0845993,0.7,1.00672
0.000595,1,0.0827487,0.0877588,0.75,1.00664
0.0005952,1,0.0825473,0.0909124,0.8,1.00656
0.0005954,1,0.082346,0.0940601,0.85,1.00646
0.0005956,1,0.0821447,0.0972018,0.9,1.00635
0.0005958,1,0.0819434,0.100338,0.95,1.00623
0.000596,1,0.0817422,0.103468,1,1.00609
0.0005962,1,0.0815409,0.106592,0.05,1.00605
0.0005964,1,0.0837397,0.0716124,0.1,1.00614
0.0005966,1,0.0851368,0.04944,0.15,1.00621
0.0005968,1,0.0849355,0.0526634,0.2,1.00627
0.000597,1,0.0847343,0.0558824,0.25,1.00632
0.0005972,1,0.084533,0.0590952,0.3,1.00635
0.0005974,1,0.0843318,0.0623021,0.35,1.00637
0.0005976,1,0.0841305,0.065503,0.4,1.00638
0.0005978,1,0.0839292,0.0686979,0.45,1.00638
0.000598,1,0.0837279,0.0718868,0.5,1.00637
0.0005982,1,0.0835267,0.0750697,0.55,1.00634
0.0005984,1,0.0833254,0.0782466,0.6,1.0063
0.0005986,1,0.0831241,0.0814176,0.65,1.00625
0.0005988,1,0.0829229,0.0845827,0.7,1.00619
0.000599,1,0.0827216,0.0877418,0.75,1.00612
0.0005992,1,0.0825204,0.090895,0.8,1.00603
0.0005994,1,0.0823192,0.0940423,0.85,1.00593
0.0005996,1,0.082118,0.0971836,0.9,1.00582
0.0005998,1,0.0819168,0.100319,0.95,1.0057
0.0006,1,0.0817157,0.103449,1,1.00557
0.0006002,1,0.0815145,0.106572,0.05,1.00553
0.0006004,1,0.0837134,0.0715927,0.1,1.00562
0.0006006,1,0.08511,0.0494287,0.15,1.00569
0.0006008,1,0.0849089,0.0526518,0.2,1.00575
0.000601,1,0.0847077,0.0558703,0.25,1.0058
0.0006012,1,0.0845066,0.0590828,0.3,1.00583
0.0006014,1,0.0843054,0.0622893,0.35,1.00586
0.0006016,1,0.0841043,0.0654898,0.4,1.00587
0.0006018,1,0.0839031,0.0686843,0.45,1.00587
0.000602,1,0.0837019,0.0718728,0.5,1.00585
0.0006022,1,0.0835007,0.0750553,0.55,1.00583
0.0006024,1,0.0832996,0.0782319,0.6,1.00579
0.0006026,1,0.0830984,0.0814025,0.65,1.00574
0.0006028,1,0.0828972,0.0845672,0.7,1.00568
0.000603,1,0.0826961,0.087726,0.75,1.00561
0.0006032,1,0.082495,0.0908788,0.8,1.00552
0.0006034,1,0.0822939,0.0940257,0.85,1.00543
0.0006036,1,0.0820928,0.0971667,0.9,1.00532
0.0006038,1,0.0818917,0.100302,0.95,1.0052
0.000604,1,0.0816906,0.103431,1,1.00507
0.0006042,1,0.0814896,0.106554,0.05,1.00503
0.0006044,1,0.0836886,0.0715744,0.1,1.00512
0.0006046,1,0.0850848,0.0494182,0.15,1.00519
0.0006048,1,0.0848838,0.0526409,0.2,1.00525
0.000605,1,0.0846827,0.0558591,0.25,1.0053
0.0006052,1,0.0844817,0.0590712,0.3,1.00534
0.0006054,1,0.0842806,0.0622774,0.35,1.00536
0.0006056,1,0.0840795,0.0654775,0.4,1.00537
0.0006058,1,0.0838785,0.0686717,0.45,1.00537
0.000606,1,0.0836774,0.0718598,0.5,1.00536
0.0006062,1,0.0834763,0.075042,0.55,1.00534
0.0006064,1,0.0832752,0.0782183,0.6,1.0053
0.0006066,1,0.0830742,0.0813886,0.65,1.00525
0.0006068,1,0.0828731,0.0845529,0.7,1.00519
0.000607,1,0.0826721,0.0877113,0.75,1.00512
0.0006072,1,0.082471,0.0908638,0.8,1.00504
0.0006074,1,0.08227,0.0940104,0.85,1.00494
0.0006076,1,0.082069,0.0971511,0.9,1.00483
0.0006078,1,0.081868,0.100286,0.95,1.00471
0.000608,1,0.0816671,0.103415,1,1.00458
0.0006082,1,0.0814662,0.106538,0.05,1.00455
0.0006084,1,0.0836653,0.0715574,0.1,1.00464
0.0006086,1,0.0850611,0.0494085,0.15,1.00471
0.0006088,1,0.0848601,0.0526309,0.2,1.00477
0.000609,1,0.0846592,0.0558487,0.25,1.00482
0.0006092,1,0.0844582,0.0590605,0.3,1.00486
0.0006094,1,0.0842572,0.0622663,0.35,1.00489
0.0006096,1,0.0840563,0.0654661,0.4,1.0049
0.0006098,1,0.0838553,0.06866,0.45,1.0049
0.00061,1,0.0836543,0.0718478,0.5,1.00489
0.0006102,1,0.0834533,0.0750297,0.55,1.00486
0.0006104,1,0.0832524,0.0782056,0.6,1.00483
0.0006106,1,0.0830514,0.0813756,0.65,1.00478
0.0006108,1,0.0828504,0.0845397,0.7,1.00472
0.000611,1,0.0826495,0.0876978,0.75,1.00465
0.0006112,1,0.0824485,0.09085,0.8,1.00457
0.0006114,1,0.0822476,0.0939962,0.85,1.00447
0.0006116,1,0.0820467,0.0971366,0.9,1.00437
0.0006118,1,0.0818458,0.100271,0.95,1.00425
0.000612,1,0.081645,0.1034,3.60497e-012,1.00412
0.0006122,1,0.0814441,0.106522,0.05,1.00408
0.0006124,1,0.0836433,0.0715417,0.1,1.00418
0.0006126,1,0.0850388,0.0493995,0.15,1.00425
0.0006128,1,0.0848379,0.0526216,0.2,1.00431
0.000613,1,0.0846371,0.0558391,0.25,1.00436
0.0006132,1,0.0844362,0.0590506,0.3,1.0044
0.0006134,1,0.0842353,0.0622562,0.35,1.00443
0.0006136,1,0.0840344,0.0654557,0.4,1.00444
0.0006138,1,0.0838335,0.0686492,0.45,1.00445
0.000614,1,0.0836327,0.0718368,0.5,1.00444
0.0006142,1,0.0834318,0.0750184,0.55,1.00441
0.0006144,1,0.0832309,0.078194,0.6,1.00438
0.0006146,1,0.08303,0.0813637,0.65,1.00433
0.0006148,1,0.0828291,0.0845274,0.7,1.00427
0.000615,1,0.0826283,0.0876853,0.75,1.0042
0.0006152,1,0.0824274,0.0908372,0.8,1.00412
0.0006154,1,0.0822266,0.0939832,0.85,1.00403
0.0006156,1,0.0820258,0.0971233,0.9,1.00392
0.0006158,1,0.081825,0.100257,0.95,1.0038
0.000616,1,0.0816242,0.103386,3.63208e-012,1.00368
0.0006162,1,0.0814235,0.106508,0.05,1.00364
0.0006164,1,0.0836227,0.0715273,0.1,1.00374
0.0006166,1,0.0850179,0.0493913,0.15,1.00381
0.0006168,1,0.0848171,0.0526131,0.2,1.00387
0.000617,1,0.0846164,0.0558303,0.25,1.00393
0.0006172,1,0.0844156,0.0590416,0.3,1.00397
0.0006174,1,0.0842148,0.0622468,0.35,1.00399
0.0006176,1,0.084014,0.0654461,0.4,1.00401
0.0006178,1,0.0838132,0.0686393,0.45,1.00401
0.000618,1,0.0836124,0.0718266,0.5,1.004
0.0006182,1,0.0834116,0.0750079,0.55,1.00398
0.0006184,1,0.0832108,0.0781833,0.6,1.00395
0.0006186,1,0.08301,0.0813527,0.65,1.0039
0.0006188,1,0.0828092,0.0845162,0.7,1.00384
0.000619,1,0.0826084,0.0876738,0.75,1.00377
0.0006192,1,0.0824077,0.0908255,0.8,1.00369
0.0006194,1,0.0822069,0.0939712,0.85,1.0036
0.0006196,1,0.0820062,0.0971111,0.9,1.0035
0.0006198,1,0.0818055,0.100245,0.95,1.00338
0.00062,1,0.0816048,0.103373,3.65918e-012,1.00325
0.0006202,1,0.0814041,0.106495,0.05,1.00322
0.0006204,1,0.0836035,0.0715141,0.1,1.00331
0.0006206,1,0.0849983,0.0493837,0.15,1.00339
0.0006208,1,0.0847977,0.0526052,0.2,1.00345
0.000621,1,0.084597,0.0558222,0.25,1.00351
0.0006212,1,0.0843963,0.0590332,0.3,1.00355
0.0006214,1,0.0841956,0.0622382,0.35,1.00358
0.0006216,1,0.0839949,0.0654372,0.4,1.00359
0.0006218,1,0.0837942,0.0686303,0.45,1.0036
0.000622,1,0.0835934,0.0718173,0.5,1.00359
0.0006222,1,0.0833927,0.0749984,0.55,1.00357
0.0006224,1,0.083192,0.0781735,0.6,1.00353
0.0006226,1,0.0829913,0.0813427,0.65,1.00349
0.0006228,1,0.0827906,0.084506,0.7,1.00343
0.000623,1,0.0825899,0.0876633,0.75,1.00336
0.0006232,1,0.0823892,0.0908148,0.8,1.00328
0.0006234,1,0.0821885,0.0939603,0.85,1.00319
0.0006236,1,0.0819879,0.0970999,0.9,1.00309
0.0006238,1,0.0817873,0.100234,0.95,1.00297
0.000624,1,0.0815867,0.103361,3.68629e-012,1.00285
0.0006242,1,0.0813861,0.106483,0.05,1.00282
0.0006244,1,0.0835855,0.0715021,0.1,1.00291
0.0006246,1,0.0849801,0.0493768,0.15,1.00299
0.0006248,1,0.0847795,0.0525981,0.2,1.00305
0.000625,1,0.0845789,0.0558149,0.25,1.00311
0.0006252,1,0.0843783,0.0590257,0.3,1.00315
0.0006254,1,0.0841777,0.0622304,0.35,1.00318
0.0006256,1,0.083977,0.0654292,0.4,1.00319
0.0006258,1,0.0837764,0.068622,0.45,1.0032
0.000626,1,0.0835758,0.0718089,0.5,1.00319
0.0006262,1,0.0833751,0.0749897,0.55,1.00317
0.0006264,1,0.0831745,0.0781646,0.6,1.00314
0.0006266,1,0.0829739,0.0813336,0.65,1.0031
0.0006268,1,0.0827732,0.0844967,0.7,1.00304
0.000627,1,0.0825726,0.0876538,0.75,1.00297
0.0006272,1,0.082372,0.090805,0.8,1.00289
0.0006274,1,0.0821714,0.0939503,0.85,1.0028
0.0006276,1,0.0819709,0.0970897,0.9,1.0027
0.0006278,1,0.0817703,0.100223,0.95,1.00259
0.000628,1,0.0815698,0.103351,1,1.00246
0.0006282,1,0.0813693,0.106473,0.05,1.00243
0.0006284,1,0.0835688,0.0714911,0.1,1.00253
0.0006286,1,0.0849632,0.0493705,0.15,1.0026
0.0006288,1,0.0847626,0.0525916,0.2,1.00267
0.000629,1,0.0845621,0.0558082,0.25,1.00273
0.0006292,1,0.0843616,0.0590188,0.3,1.00277
0.0006294,1,0.084161,0.0622233,0.35,1.0028
0.0006296,1,0.0839605,0.0654219,0.4,1.00282
0.0006298,1,0.0837599,0.0686145,0.45,1.00282
0.00063,1,0.0835593,0.0718012,0.5,1.00281
0.0006302,1,0.0833588,0.0749819,0.55,1.0028
0.0006304,1,0.0831582,0.0781566,0.6,1.00276
0.0006306,1,0.0829577,0.0813254,0.65,1.00272
0.0006308,1,0.0827571,0.0844882,0.7,1.00267
0.000631,1,0.0825566,0.0876452,0.75,1.0026
0.0006312,1,0.0823561,0.0907962,0.8,1.00252
0.0006314,1,0.0821555,0.0939413,0.85,1.00243
0.0006316,1,0.081955,0.0970806,0.9,1.00233
0.0006318,1,0.0817546,0.100214,0.95,1.00222
0.000632,1,0.0815541,0.103341,1,1.00209
0.0006322,1,0.0813537,0.106463,0.05,1.00206
0.0006324,1,0.0835533,0.0714812,0.1,1.00216
0.0006326,1,0.0849474,0.0493649,0.15,1.00224
0.0006328,1,0.084747,0.0525858,0.2,1.00231
0.000633,1,0.0845465,0.0558022,0.25,1.00236
0.0006332,1,0.0843461,0.0590126,0.3,1.0024
0.0006334,1,0.0841456,0.062217,0.35,1.00244
0.0006336,1,0.0839451,0.0654154,0.4,1.00245
0.0006338,1,0.0837446,0.0686078,0.45,1.00246
0.000634,1,0.0835441,0.0717943,0.5,1.00246
0.0006342,1,0.0833436,0.0749748,0.55,1.00244
0.0006344,1,0.0831431,0.0781493,0.6,1.00241
0.0006346,1,0.0829427,0.081318,0.65,1.00237
0.0006348,1,0.0827422,0.0844806,0.7,1.00231
0.000635,1,0.0825417,0.0876374,0.75,1.00225
0.0006352,1,0.0823413,0.0907883,0.8,1.00217
0.0006354,1,0.0821408,0.0939332,0.85,1.00208
0.0006356,1,0.0819404,0.0970723,0.9,1.00198
0.0006358,1,0.08174,0.100205,0.95,1.00187
0.000636,1,0.0815396,0.103333,1,1.00174
0.0006362,1,0.0813392,0.106454,0.05,1.00171
0.0006364,1,0.0835389,0.0714723,0.1,1.00181
0.0006366,1,0.0849329,0.0493598,0.15,1.00189
0.0006368,1,0.0847325,0.0525806,0.2,1.00196
0.000637,1,0.0845321,0.0557968,0.25,1.00202
0.0006372,1,0.0843317,0.059007,0.3,1.00206
0.0006374,1,0.0841313,0.0622112,0.35,1.00209
0.0006376,1,0.0839309,0.0654095,0.4,1.00211
0.0006378,1,0.0837305,0.0686018,0.45,1.00212
0.000638,1,0.0835301,0.0717881,0.5,1.00211
0.0006382,1,0.0833296,0.0749684,0.55,1.0021
0.0006384,1,0.0831292,0.0781428,0.6,1.00207
0.0006386,1,0.0829288,0.0813113,0.65,1.00203
0.0006388,1,0.0827284,0.0844739,0.7,1.00197
0.000639,1,0.082528,0.0876305,0.75,1.00191
0.0006392,1,0.0823276,0.0907812,0.8,1.00183
0.0006394,1,0.0821272,0.093926,0.85,1.00174
0.0006396,1,0.0819269,0.0970649,0.9,1.00165
0.0006398,1,0.0817265,0.100198,0.95,1.00153
0.00064,1,0.0815262,0.103325,3.79471e-012,1.00141
0.0006402,1,0.0813259,0.106446,0.05,1.00138
0.0006404,1,0.0835256,0.0714644,0.1,1.00148
0.0006406,1,0.0849195,0.0493553,0.15,1.00156
0.0006408,1,0.0847191,0.0525759,0.2,1.00163
0.000641,1,0.0845188,0.055792,0.25,1.00169
0.0006412,1,0.0843185,0.0590021,0.3,1.00173
0.0006414,1,0.0841182,0.0622062,0.35,1.00177
0.0006416,1,0.0839178,0.0654043,0.4,1.00179
0.0006418,1,0.0837174,0.0685964,0.45,1.00179
0.000642,1,0.0835171,0.0717826,0.5,1.00179
0.0006422,1,0.0833167,0.0749628,0.55,1.00177
0.0006424,1,0.0831164,0.0781371,0.6,1.00175
0.0006426,1,0.082916,0.0813054,0.65,1.00171
0.0006428,1,0.0827157,0.0844678,0.7,1.00165
0.000643,1,0.0825153,0.0876243,0.75,1.00159
0.0006432,1,0.082315,0.0907749,0.8,1.00151
0.0006434,1,0.0821147,0.0939196,0.85,1.00143
0.0006436,1,0.0819144,0.0970584,0.9,1.00133
0.0006438,1,0.0817141,0.100191,0.95,1.00122
0.000644,1,0.0815139,0.103318,3.82181e-012,1.0011
0.0006442,1,0.0813137,0.10644,0.05,1.00107
0.0006444,1,0.0835134,0.0714574,0.1,1.00117
0.0006446,1,0.0849071,0.0493513,0.15,1.00125
0.0006448,1,0.0847069,0.0525718,0.2,1.00132
0.000645,1,0.0845066,0.0557877,0.25,1.00138
0.0006452,1,0.0843064,0.0589977,0.3,1.00142
0.0006454,1,0.0841061,0.0622017,0.35,1.00146
0.0006456,1,0.0839058,0.0653997,0.4,1.00148
0.0006458,1,0.0837055,0.0685917,0.45,1.00149
0.000646,1,0.0835052,0.0717778,0.5,1.00148
0.0006462,1,0.0833049,0.0749579,0.55,1.00147
0.0006464,1,0.0831046,0.078132,0.6,1.00144
0.0006466,1,0.0829043,0.0813003,0.65,1.0014
0.0006468,1,0.082704,0.0844626,0.7,1.00135
0.000647,1,0.0825038,0.087619,0.75,1.00129
0.0006472,1,0.0823035,0.0907694,0.8,1.00121
0.0006474,1,0.0821032,0.093914,0.85,1.00113
0.0006476,1,0.081903,0.0970527,0.9,1.00103
0.0006478,1,0.0817028,0.100186,0.95,1.00092
0.000648,1,0.0815026,0.103312,3.84892e-012,1.0008
0.0006482,1,0.0813024,0.106434,0.05,1.00077
0.0006484,1,0.0835023,0.0714513,0.1,1.00087
0.0006486,1,0.0848959,0.0493478,0.15,1.00095
0.0006488,1,0.0846957,0.0525682,0.2,1.00102
0.000649,1,0.0844955,0.055784,0.25,1.00108
0.0006492,1,0.0842953,0.0589939,0.3,1.00113
0.0006494,1,0.084095,0.0621978,0.35,1.00116
0.0006496,1,0.0838948,0.0653957,0.4,1.00118
0.0006498,1,0.0836946,0.0685876,0.45,1.00119
0.00065,1,0.0834943,0.0717736,0.5,1.00119
0.0006502,1,0.0832941,0.0749536,0.55,1.00118
0.0006504,1,0.0830939,0.0781277,0.6,1.00115
0.0006506,1,0.0828936,0.0812958,0.65,1.00111
0.0006508,1,0.0826934,0.084458,0.7,1.00106
0.000651,1,0.0824932,0.0876143,0.75,1.001
0.0006512,1,0.082293,0.0907647,0.8,1.00093
0.0006514,1,0.0820928,0.0939092,0.85,1.00084
0.0006516,1,0.0818926,0.0970478,0.9,1.00074
0.0006518,1,0.0816924,0.100181,0.95,1.00063
0.000652,1,0.0814923,0.103307,3.87602e-012,1.00051
0.0006522,1,0.0812922,0.106428,0.05,1.00049
0.0006524,1,0.0834921,0.071446,0.1,1.00059
0.0006526,1,0.0848856,0.0493448,0.15,1.00067
0.0006528,1,0.0846855,0.0525651,0.2,1.00074
0.000653,1,0.0844853,0.0557809,0.25,1.0008
0.0006532,1,0.0842852,0.0589907,0.3,1.00085
0.0006534,1,0.084085,0.0621944,0.35,1.00089
0.0006536,1,0.0838848,0.0653923,0.4,1.00091
0.0006538,1,0.0836846,0.0685841,0.45,1.00092
0.000654,1,0.0834845,0.07177,0.5,1.00092
0.0006542,1,0.0832843,0.0749499,0.55,1.0009
0.0006544,1,0.0830841,0.0781239,0.6,1.00088
0.0006546,1,0.0828839,0.081292,0.65,1.00084
0.0006548,1,0.0826837,0.0844541,0.7,1.00079
0.000655,1,0.0824836,0.0876103,0.75,1.00073
0.0006552,1,0.0822834,0.0907606,0.8,1.00066
0.0006554,1,0.0820833,0.0939051,0.85,1.00057
0.0006556,1,0.0818832,0.0970436,0.9,1.00048
0.0006558,1,0.0816831,0.100176,0.95,1.00037
0.000656,1,0.081483,0.103303,1,1.00025
0.0006562,1,0.0812829,0.106424,0.05,1.00022
0.0006564,1,0.0834829,0.0714415,0.1,1.00032
0.0006566,1,0.0848763,0.0493422,0.15,1.00041
0.0006568,1,0.0846762,0.0525625,0.2,1.00048
0.000657,1,0.0844761,0.0557782,0.25,1.00054
0.0006572,1,0.084276,0.0589879,0.3,1.00059
0.0006574,1,0.0840759,0.0621916,0.35,1.00062
0.0006576,1,0.0838758,0.0653894,0.4,1.00065
0.0006578,1,0.0836757,0.0685812,0.45,1.00066
0.000658,1,0.0834755,0.071767,0.5,1.00066
0.0006582,1,0.0832754,0.0749468,0.55,1.00065
0.0006584,1,0.0830753,0.0781208,0.6,1.00062
0.0006586,1,0.0828751,0.0812888,0.65,1.00058
0.0006588,1,0.082675,0.0844508,0.7,1.00054
0.000659,1,0.0824749,0.087607,0.75,1.00047
0.0006592,1,0.0822748,0.0907572,0.8,1.0004
0.0006594,1,0.0820747,0.0939016,0.85,1.00032
0.0006596,1,0.0818746,0.0970401,0.9,1.00022
0.0006598,1,0.0816746,0.100173,0.95,1.00012
0.00066,1,0.0814745,0.103299,1,0.999996
0.0006602,1,0.0812745,0.10642,0.05,0.999971
0.0006604,1,0.0834745,0.0714378,0.1,1.00007
0.0006606,1,0.0848679,0.0493401,0.15,1.00016
