Time,D_pedro,portadora_pedro,Vref,Vc
0.0002504,0.437984,0.6,5,4.89341
0.0002505,0.437589,0.625,5,4.89442
0.0002506,0.437193,0.65,5,4.89541
0.0002507,0.436798,0.675,5,4.89639
0.0002508,0.436403,0.7,5,4.89734
0.0002509,0.436009,0.725,5,4.89828
0.000251,0.435614,0.75,5,4.8992
0.0002511,0.43522,0.775,5,4.90011
0.0002512,0.434826,0.8,5,4.90099
0.0002513,0.434432,0.825,5,4.90186
0.0002514,0.434039,0.85,5,4.90272
0.0002515,0.433646,0.875,5,4.90355
0.0002516,0.433253,0.9,5,4.90437
0.0002517,0.43286,0.925,5,4.90517
0.0002518,0.432467,0.95,5,4.90596
0.0002519,0.432075,0.975,5,4.90673
0.000252,0.431683,1.39591e-012,5,4.90748
0.0002521,0.431291,0.025,5,4.90824
0.0002522,0.431824,0.05,5,4.90902
0.0002523,0.432357,0.075,5,4.90981
0.0002524,0.43289,0.1,5,4.91062
0.0002525,0.433422,0.125,5,4.91145
0.0002526,0.433954,0.15,5,4.9123
0.0002527,0.434485,0.175,5,4.91317
0.0002528,0.435016,0.2,5,4.91406
0.0002529,0.435547,0.225,5,4.91497
0.000253,0.436077,0.25,5,4.9159
0.0002531,0.436606,0.275,5,4.91684
0.0002532,0.437136,0.3,5,4.91781
0.0002533,0.437664,0.325,5,4.91879
0.0002534,0.438193,0.35,5,4.9198
0.0002535,0.438721,0.375,5,4.92082
0.0002536,0.439248,0.4,5,4.92186
0.0002537,0.439776,0.425,5,4.92292
0.0002538,0.440302,0.45,5,4.924
0.0002539,0.440462,0.475,5,4.92506
0.000254,0.440063,0.5,5,4.9261
0.0002541,0.439665,0.525,5,4.92713
0.0002542,0.439267,0.55,5,4.92815
0.0002543,0.438869,0.575,5,4.92914
0.0002544,0.438471,0.6,5,4.93012
0.0002545,0.438073,0.625,5,4.93108
0.0002546,0.437676,0.65,5,4.93202
0.0002547,0.437279,0.675,5,4.93295
0.0002548,0.436882,0.7,5,4.93385
0.0002549,0.436485,0.725,5,4.93475
0.000255,0.436089,0.75,5,4.93562
0.0002551,0.435693,0.775,5,4.93648
0.0002552,0.435297,0.8,5,4.93732
0.0002553,0.434901,0.825,5,4.93814
0.0002554,0.434506,0.85,5,4.93894
0.0002555,0.434111,0.875,5,4.93973
0.0002556,0.433716,0.9,5,4.9405
0.0002557,0.433321,0.925,5,4.94126
0.0002558,0.432927,0.95,5,4.94199
0.0002559,0.432532,0.975,5,4.94272
0.000256,0.432138,1,5,4.94342
0.0002561,0.431745,0.025,5,4.94413
0.0002562,0.432276,0.05,5,4.94486
0.0002563,0.432807,0.075,5,4.9456
0.0002564,0.433338,0.1,5,4.94637
0.0002565,0.433868,0.125,5,4.94715
0.0002566,0.434398,0.15,5,4.94796
0.0002567,0.434927,0.175,5,4.94878
0.0002568,0.435456,0.2,5,4.94962
0.0002569,0.435985,0.225,5,4.95048
0.000257,0.436513,0.25,5,4.95136
0.0002571,0.437041,0.275,5,4.95226
0.0002572,0.437568,0.3,5,4.95318
0.0002573,0.438095,0.325,5,4.95411
0.0002574,0.438622,0.35,5,4.95507
0.0002575,0.439148,0.375,5,4.95604
0.0002576,0.439673,0.4,5,4.95704
0.0002577,0.440199,0.425,5,4.95805
0.0002578,0.440724,0.45,5,4.95908
0.0002579,0.440898,0.475,5,4.96009
0.000258,0.440497,0.5,5,4.96109
0.0002581,0.440097,0.525,5,4.96208
0.0002582,0.439696,0.55,5,4.96304
0.0002583,0.439297,0.575,5,4.96399
0.0002584,0.438897,0.6,5,4.96492
0.0002585,0.438497,0.625,5,4.96583
0.0002586,0.438098,0.65,5,4.96673
0.0002587,0.437699,0.675,5,4.96761
0.0002588,0.437301,0.7,5,4.96847
0.0002589,0.436902,0.725,5,4.96931
0.000259,0.436504,0.75,5,4.97014
0.0002591,0.436106,0.775,5,4.97095
0.0002592,0.435708,0.8,5,4.97174
0.0002593,0.435311,0.825,5,4.97252
0.0002594,0.434914,0.85,5,4.97328
0.0002595,0.434517,0.875,5,4.97402
0.0002596,0.43412,0.9,5,4.97475
0.0002597,0.433723,0.925,5,4.97545
0.0002598,0.433327,0.95,5,4.97614
0.0002599,0.432931,0.975,5,4.97682
0.00026,0.432535,1,5,4.97748
0.0002601,0.43214,0.025,5,4.97814
0.0002602,0.432669,0.05,5,4.97882
0.0002603,0.433199,0.075,5,4.97952
0.0002604,0.433727,0.1,5,4.98024
0.0002605,0.434256,0.125,5,4.98098
0.0002606,0.434784,0.15,5,4.98173
0.0002607,0.435312,0.175,5,4.98251
0.0002608,0.435839,0.2,5,4.9833
0.0002609,0.436366,0.225,5,4.98412
0.000261,0.436892,0.25,5,4.98495
0.0002611,0.437418,0.275,5,4.9858
0.0002612,0.437944,0.3,5,4.98668
0.0002613,0.438469,0.325,5,4.98757
0.0002614,0.438994,0.35,5,4.98848
0.0002615,0.439518,0.375,5,4.9894
0.0002616,0.440042,0.4,5,4.99035
0.0002617,0.440566,0.425,5,4.99132
0.0002618,0.441089,0.45,5,4.9923
0.0002619,0.441275,0.475,5,4.99327
0.000262,0.440872,0.5,5,4.99422
0.0002621,0.44047,0.525,5,4.99516
0.0002622,0.440068,0.55,5,4.99608
0.0002623,0.439667,0.575,5,4.99698
0.0002624,0.439265,0.6,5,4.99787
0.0002625,0.438864,0.625,5,4.99874
0.0002626,0.438463,0.65,5,4.99959
0.0002627,0.438063,0.675,5,5.00042
0.0002628,0.437662,0.7,5,5.00124
0.0002629,0.437262,0.725,5,5.00203
0.000263,0.436862,0.75,5,5.00282
0.0002631,0.436463,0.775,5,5.00358
0.0002632,0.436063,0.8,5,5.00433
0.0002633,0.435664,0.825,5,5.00506
0.0002634,0.435265,0.85,5,5.00577
0.0002635,0.434866,0.875,5,5.00647
0.0002636,0.434468,0.9,5,5.00715
0.0002637,0.43407,0.925,5,5.00781
0.0002638,0.433672,0.95,5,5.00845
0.0002639,0.433274,0.975,5,5.00908
0.000264,0.432877,1.47723e-012,5,5.0097
0.0002641,0.432479,0.025,5,5.01031
0.0002642,0.433007,0.05,5,5.01095
0.0002643,0.433535,0.075,5,5.0116
0.0002644,0.434062,0.1,5,5.01228
0.0002645,0.434589,0.125,5,5.01297
0.0002646,0.435115,0.15,5,5.01368
0.0002647,0.435641,0.175,5,5.01441
0.0002648,0.436167,0.2,5,5.01516
0.0002649,0.436692,0.225,5,5.01593
0.000265,0.437217,0.25,5,5.01672
0.0002651,0.437741,0.275,5,5.01752
0.0002652,0.438265,0.3,5,5.01835
0.0002653,0.438789,0.325,5,5.0192
0.0002654,0.439312,0.35,5,5.02006
0.0002655,0.439835,0.375,5,5.02094
0.0002656,0.440357,0.4,5,5.02185
0.0002657,0.440879,0.425,5,5.02277
0.0002658,0.4414,0.45,5,5.02371
0.0002659,0.441597,0.475,5,5.02463
0.000266,0.441193,0.5,5,5.02554
0.0002661,0.440789,0.525,5,5.02643
0.0002662,0.440385,0.55,5,5.02731
0.0002663,0.439982,0.575,5,5.02817
0.0002664,0.439579,0.6,5,5.02901
0.0002665,0.439176,0.625,5,5.02983
0.0002666,0.438774,0.65,5,5.03064
0.0002667,0.438372,0.675,5,5.03142
0.0002668,0.43797,0.7,5,5.0322
0.0002669,0.437568,0.725,5,5.03295
0.000267,0.437166,0.75,5,5.03369
0.0002671,0.436765,0.775,5,5.03441
0.0002672,0.436364,0.8,5,5.03511
0.0002673,0.435963,0.825,5,5.0358
0.0002674,0.435563,0.85,5,5.03646
0.0002675,0.435163,0.875,5,5.03712
0.0002676,0.434763,0.9,5,5.03775
0.0002677,0.434363,0.925,5,5.03837
0.0002678,0.433963,0.95,5,5.03897
0.0002679,0.433564,0.975,5,5.03956
0.000268,0.433165,1.50433e-012,5,5.04012
0.0002681,0.432766,0.025,5,5.0407
0.0002682,0.433293,0.05,5,5.04129
0.0002683,0.433819,0.075,5,5.0419
0.0002684,0.434344,0.1,5,5.04253
0.0002685,0.434869,0.125,5,5.04318
0.0002686,0.435394,0.15,5,5.04384
0.0002687,0.435919,0.175,5,5.04453
0.0002688,0.436443,0.2,5,5.04524
0.0002689,0.436966,0.225,5,5.04596
0.000269,0.43749,0.25,5,5.04671
0.0002691,0.438013,0.275,5,5.04747
0.0002692,0.438535,0.3,5,5.04825
0.0002693,0.439057,0.325,5,5.04905
0.0002694,0.439579,0.35,5,5.04987
0.0002695,0.4401,0.375,5,5.05071
0.0002696,0.440621,0.4,5,5.05157
0.0002697,0.441141,0.425,5,5.05245
0.0002698,0.441661,0.45,5,5.05334
0.0002699,0.441866,0.475,5,5.05422
0.00027,0.44146,0.5,5,5.05509
0.0002701,0.441055,0.525,5,5.05594
0.0002702,0.44065,0.55,5,5.05677
0.0002703,0.440245,0.575,5,5.05759
0.0002704,0.439841,0.6,5,5.05838
0.0002705,0.439437,0.625,5,5.05916
0.0002706,0.439033,0.65,5,5.05993
0.0002707,0.438629,0.675,5,5.06067
0.0002708,0.438225,0.7,5,5.0614
0.0002709,0.437822,0.725,5,5.06211
0.000271,0.437419,0.75,5,5.0628
0.0002711,0.437016,0.775,5,5.06348
0.0002712,0.436614,0.8,5,5.06414
0.0002713,0.436212,0.825,5,5.06478
0.0002714,0.43581,0.85,5,5.06541
0.0002715,0.435408,0.875,5,5.06602
0.0002716,0.435006,0.9,5,5.06661
0.0002717,0.434605,0.925,5,5.06719
0.0002718,0.434204,0.95,5,5.06774
0.0002719,0.433804,0.975,5,5.06829
0.000272,0.433403,1,5,5.06881
0.0002721,0.433003,0.025,5,5.06934
0.0002722,0.433528,0.05,5,5.06989
0.0002723,0.434052,0.075,5,5.07046
0.0002724,0.434577,0.1,5,5.07104
0.0002725,0.4351,0.125,5,5.07165
0.0002726,0.435624,0.15,5,5.07227
0.0002727,0.436147,0.175,5,5.07292
0.0002728,0.436669,0.2,5,5.07358
0.0002729,0.437192,0.225,5,5.07426
0.000273,0.437714,0.25,5,5.07496
0.0002731,0.438235,0.275,5,5.07568
0.0002732,0.438756,0.3,5,5.07642
0.0002733,0.439277,0.325,5,5.07718
0.0002734,0.439797,0.35,5,5.07796
0.0002735,0.440317,0.375,5,5.07876
0.0002736,0.440836,0.4,5,5.07957
0.0002737,0.441355,0.425,5,5.08041
0.0002738,0.441874,0.45,5,5.08126
0.0002739,0.442085,0.475,5,5.0821
0.000274,0.441678,0.5,5,5.08292
0.0002741,0.441272,0.525,5,5.08373
0.0002742,0.440865,0.55,5,5.08452
0.0002743,0.440459,0.575,5,5.08529
0.0002744,0.440053,0.6,5,5.08605
0.0002745,0.439648,0.625,5,5.08678
0.0002746,0.439242,0.65,5,5.0875
0.0002747,0.438837,0.675,5,5.08821
0.0002748,0.438432,0.7,5,5.08889
0.0002749,0.438028,0.725,5,5.08956
0.000275,0.437623,0.75,5,5.09021
0.0002751,0.437219,0.775,5,5.09085
0.0002752,0.436815,0.8,5,5.09147
0.0002753,0.436412,0.825,5,5.09207
0.0002754,0.436008,0.85,5,5.09265
0.0002755,0.435605,0.875,5,5.09322
0.0002756,0.435202,0.9,5,5.09377
0.0002757,0.4348,0.925,5,5.0943
0.0002758,0.434398,0.95,5,5.09482
0.0002759,0.433995,0.975,5,5.09532
0.000276,0.433594,1,5,5.0958
0.0002761,0.433192,0.025,5,5.09629
0.0002762,0.433716,0.05,5,5.0968
0.0002763,0.434239,0.075,5,5.09733
0.0002764,0.434762,0.1,5,5.09787
0.0002765,0.435284,0.125,5,5.09843
0.0002766,0.435806,0.15,5,5.09901
0.0002767,0.436328,0.175,5,5.09962
0.0002768,0.436849,0.2,5,5.10024
0.0002769,0.43737,0.225,5,5.10088
0.000277,0.437891,0.25,5,5.10154
0.0002771,0.438411,0.275,5,5.10222
0.0002772,0.438931,0.3,5,5.10292
0.0002773,0.43945,0.325,5,5.10363
0.0002774,0.439969,0.35,5,5.10437
0.0002775,0.440488,0.375,5,5.10512
0.0002776,0.441006,0.4,5,5.1059
0.0002777,0.441523,0.425,5,5.10669
0.0002778,0.442041,0.45,5,5.1075
0.0002779,0.442257,0.475,5,5.1083
0.000278,0.441849,0.5,5,5.10908
0.0002781,0.441441,0.525,5,5.10985
0.0002782,0.441033,0.55,5,5.1106
0.0002783,0.440626,0.575,5,5.11133
0.0002784,0.440219,0.6,5,5.11204
0.0002785,0.439812,0.625,5,5.11274
0.0002786,0.439405,0.65,5,5.11342
0.0002787,0.438999,0.675,5,5.11408
0.0002788,0.438593,0.7,5,5.11473
0.0002789,0.438187,0.725,5,5.11536
0.000279,0.437781,0.75,5,5.11597
0.0002791,0.437376,0.775,5,5.11656
0.0002792,0.436971,0.8,5,5.11714
0.0002793,0.436566,0.825,5,5.1177
0.0002794,0.436161,0.85,5,5.11824
0.0002795,0.435757,0.875,5,5.11877
0.0002796,0.435353,0.9,5,5.11928
0.0002797,0.434949,0.925,5,5.11977
0.0002798,0.434546,0.95,5,5.12025
0.0002799,0.434142,0.975,5,5.12071
0.00028,0.433739,1.58565e-012,5,5.12115
0.0002801,0.433336,0.025,5,5.1216
0.0002802,0.433859,0.05,5,5.12207
0.0002803,0.434381,0.075,5,5.12255
0.0002804,0.434902,0.1,5,5.12305
0.0002805,0.435424,0.125,5,5.12358
0.0002806,0.435945,0.15,5,5.12412
0.0002807,0.436465,0.175,5,5.12468
0.0002808,0.436985,0.2,5,5.12526
0.0002809,0.437505,0.225,5,5.12586
0.000281,0.438024,0.25,5,5.12648
0.0002811,0.438543,0.275,5,5.12712
0.0002812,0.439062,0.3,5,5.12778
0.0002813,0.43958,0.325,5,5.12845
0.0002814,0.440097,0.35,5,5.12915
0.0002815,0.440615,0.375,5,5.12987
0.0002816,0.441132,0.4,5,5.1306
0.0002817,0.441648,0.425,5,5.13135
0.0002818,0.442165,0.45,5,5.13213
0.0002819,0.442384,0.475,5,5.13288
0.000282,0.441975,0.5,5,5.13363
0.0002821,0.441566,0.525,5,5.13435
0.0002822,0.441157,0.55,5,5.13506
0.0002823,0.440748,0.575,5,5.13575
0.0002824,0.44034,0.6,5,5.13643
0.0002825,0.439932,0.625,5,5.13708
0.0002826,0.439524,0.65,5,5.13772
0.0002827,0.439117,0.675,5,5.13835
0.0002828,0.438709,0.7,5,5.13895
0.0002829,0.438302,0.725,5,5.13954
0.000283,0.437896,0.75,5,5.14011
0.0002831,0.437489,0.775,5,5.14067
0.0002832,0.437083,0.8,5,5.1412
0.0002833,0.436677,0.825,5,5.14173
0.0002834,0.436271,0.85,5,5.14223
0.0002835,0.435866,0.875,5,5.14272
0.0002836,0.43546,0.9,5,5.14319
0.0002837,0.435055,0.925,5,5.14364
0.0002838,0.434651,0.95,5,5.14408
0.0002839,0.434246,0.975,5,5.1445
0.000284,0.433842,1,5,5.1449
0.0002841,0.433438,0.025,5,5.14531
0.0002842,0.433959,0.05,5,5.14574
0.0002843,0.43448,0.075,5,5.14618
0.0002844,0.435001,0.1,5,5.14665
0.0002845,0.435521,0.125,5,5.14713
0.0002846,0.436041,0.15,5,5.14763
0.0002847,0.43656,0.175,5,5.14816
0.0002848,0.437079,0.2,5,5.1487
0.0002849,0.437598,0.225,5,5.14926
0.000285,0.438116,0.25,5,5.14984
0.0002851,0.438634,0.275,5,5.15044
0.0002852,0.439151,0.3,5,5.15106
0.0002853,0.439668,0.325,5,5.1517
0.0002854,0.440185,0.35,5,5.15235
0.0002855,0.440701,0.375,5,5.15303
0.0002856,0.441217,0.4,5,5.15373
0.0002857,0.441732,0.425,5,5.15444
0.0002858,0.442248,0.45,5,5.15517
0.0002859,0.442469,0.475,5,5.15589
0.000286,0.442059,0.5,5,5.1566
0.0002861,0.441649,0.525,5,5.15728
0.0002862,0.441239,0.55,5,5.15795
0.0002863,0.440829,0.575,5,5.15861
0.0002864,0.44042,0.6,5,5.15924
0.0002865,0.440011,0.625,5,5.15986
0.0002866,0.439602,0.65,5,5.16046
0.0002867,0.439193,0.675,5,5.16105
0.0002868,0.438785,0.7,5,5.16161
0.0002869,0.438377,0.725,5,5.16217
0.000287,0.437969,0.75,5,5.1627
0.0002871,0.437561,0.775,5,5.16321
0.0002872,0.437154,0.8,5,5.16371
0.0002873,0.436747,0.825,5,5.1642
0.0002874,0.43634,0.85,5,5.16466
0.0002875,0.435934,0.875,5,5.16511
0.0002876,0.435527,0.9,5,5.16554
0.0002877,0.435121,0.925,5,5.16596
0.0002878,0.434716,0.95,5,5.16636
0.0002879,0.43431,0.975,5,5.16674
0.000288,0.433905,1,5,5.1671
0.0002881,0.4335,0.025,5,5.16747
0.0002882,0.43402,0.05,5,5.16787
0.0002883,0.43454,0.075,5,5.16827
0.0002884,0.435059,0.1,5,5.1687
0.0002885,0.435579,0.125,5,5.16914
0.0002886,0.436097,0.15,5,5.16961
0.0002887,0.436616,0.175,5,5.17009
0.0002888,0.437134,0.2,5,5.1706
0.0002889,0.437651,0.225,5,5.17112
0.000289,0.438168,0.25,5,5.17166
0.0002891,0.438685,0.275,5,5.17223
0.0002892,0.439202,0.3,5,5.17281
0.0002893,0.439718,0.325,5,5.17341
0.0002894,0.440233,0.35,5,5.17403
0.0002895,0.440749,0.375,5,5.17467
0.0002896,0.441263,0.4,5,5.17532
0.0002897,0.441778,0.425,5,5.176
0.0002898,0.442292,0.45,5,5.1767
0.0002899,0.442514,0.475,5,5.17738
0.00029,0.442103,0.5,5,5.17805
0.0002901,0.441692,0.525,5,5.1787
0.0002902,0.441281,0.55,5,5.17933
0.0002903,0.44087,0.575,5,5.17994
0.0002904,0.44046,0.6,5,5.18054
0.0002905,0.44005,0.625,5,5.18112
0.0002906,0.43964,0.65,5,5.18169
0.0002907,0.43923,0.675,5,5.18224
0.0002908,0.438821,0.7,5,5.18277
0.0002909,0.438412,0.725,5,5.18328
0.000291,0.438003,0.75,5,5.18377
0.0002911,0.437595,0.775,5,5.18425
0.0002912,0.437186,0.8,5,5.18472
0.0002913,0.436778,0.825,5,5.18516
0.0002914,0.436371,0.85,5,5.18559
0.0002915,0.435963,0.875,5,5.186
0.0002916,0.435556,0.9,5,5.1864
0.0002917,0.435149,0.925,5,5.18677
0.0002918,0.434742,0.95,5,5.18714
0.0002919,0.434336,0.975,5,5.18748
0.000292,0.43393,1.66696e-012,5,5.18781
0.0002921,0.433524,0.025,5,5.18815
0.0002922,0.434043,0.05,5,5.1885
0.0002923,0.434562,0.075,5,5.18887
0.0002924,0.435081,0.1,5,5.18926
0.0002925,0.435599,0.125,5,5.18967
0.0002926,0.436117,0.15,5,5.1901
0.0002927,0.436634,0.175,5,5.19054
0.0002928,0.437151,0.2,5,5.19101
0.0002929,0.437668,0.225,5,5.1915
0.000293,0.438184,0.25,5,5.192
0.0002931,0.4387,0.275,5,5.19253
0.0002932,0.439216,0.3,5,5.19308
0.0002933,0.439731,0.325,5,5.19364
0.0002934,0.440245,0.35,5,5.19422
0.0002935,0.44076,0.375,5,5.19483
0.0002936,0.441274,0.4,5,5.19545
0.0002937,0.441787,0.425,5,5.19609
0.0002938,0.4423,0.45,5,5.19675
0.0002939,0.442522,0.475,5,5.19739
0.000294,0.44211,0.5,5,5.19802
0.0002941,0.441698,0.525,5,5.19864
0.0002942,0.441286,0.55,5,5.19923
0.0002943,0.440875,0.575,5,5.19981
0.0002944,0.440463,0.6,5,5.20038
0.0002945,0.440052,0.625,5,5.20092
0.0002946,0.439642,0.65,5,5.20145
0.0002947,0.439231,0.675,5,5.20196
0.0002948,0.438821,0.7,5,5.20245
0.0002949,0.438411,0.725,5,5.20293
0.000295,0.438001,0.75,5,5.20339
0.0002951,0.437592,0.775,5,5.20383
0.0002952,0.437183,0.8,5,5.20426
0.0002953,0.436774,0.825,5,5.20467
0.0002954,0.436365,0.85,5,5.20506
0.0002955,0.435957,0.875,5,5.20544
0.0002956,0.435549,0.9,5,5.2058
0.0002957,0.435141,0.925,5,5.20614
0.0002958,0.434734,0.95,5,5.20647
0.0002959,0.434326,0.975,5,5.20678
0.000296,0.433919,1.69407e-012,5,5.20707
0.0002961,0.433513,0.025,5,5.20737
0.0002962,0.434031,0.05,5,5.20769
0.0002963,0.434549,0.075,5,5.20802
0.0002964,0.435067,0.1,5,5.20838
0.0002965,0.435584,0.125,5,5.20875
0.0002966,0.436101,0.15,5,5.20914
0.0002967,0.436618,0.175,5,5.20956
0.0002968,0.437134,0.2,5,5.20999
0.0002969,0.43765,0.225,5,5.21044
0.000297,0.438165,0.25,5,5.21091
0.0002971,0.43868,0.275,5,5.2114
0.0002972,0.439195,0.3,5,5.21191
0.0002973,0.439709,0.325,5,5.21244
0.0002974,0.440223,0.35,5,5.21299
0.0002975,0.440737,0.375,5,5.21356
0.0002976,0.44125,0.4,5,5.21414
0.0002977,0.441763,0.425,5,5.21475
0.0002978,0.442275,0.45,5,5.21537
0.0002979,0.442495,0.475,5,5.21598
0.000298,0.442082,0.5,5,5.21658
0.0002981,0.441669,0.525,5,5.21716
0.0002982,0.441256,0.55,5,5.21772
0.0002983,0.440844,0.575,5,5.21826
0.0002984,0.440432,0.6,5,5.21879
0.0002985,0.44002,0.625,5,5.2193
0.0002986,0.439609,0.65,5,5.2198
0.0002987,0.439197,0.675,5,5.22027
0.0002988,0.438786,0.7,5,5.22073
0.0002989,0.438376,0.725,5,5.22117
0.000299,0.437965,0.75,5,5.2216
0.0002991,0.437555,0.775,5,5.22201
0.0002992,0.437145,0.8,5,5.2224
0.0002993,0.436735,0.825,5,5.22277
0.0002994,0.436326,0.85,5,5.22313
0.0002995,0.435917,0.875,5,5.22347
0.0002996,0.435508,0.9,5,5.2238
0.0002997,0.4351,0.925,5,5.22411
0.0002998,0.434691,0.95,5,5.2244
0.0002999,0.434283,0.975,5,5.22467
0.0003,0.433875,1,5,5.22493
0.0003001,0.433468,0.025,5,5.2252
0.0003002,0.433986,0.05,5,5.22548
0.0003003,0.434503,0.075,5,5.22578
0.0003004,0.43502,0.1,5,5.2261
0.0003005,0.435536,0.125,5,5.22644
0.0003006,0.436053,0.15,5,5.2268
0.0003007,0.436569,0.175,5,5.22718
0.0003008,0.437084,0.2,5,5.22758
0.0003009,0.437599,0.225,5,5.22799
0.000301,0.438114,0.25,5,5.22843
0.0003011,0.438628,0.275,5,5.22889
0.0003012,0.439142,0.3,5,5.22936
0.0003013,0.439656,0.325,5,5.22986
0.0003014,0.440169,0.35,5,5.23037
0.0003015,0.440682,0.375,5,5.23091
0.0003016,0.441194,0.4,5,5.23146
0.0003017,0.441706,0.425,5,5.23203
0.0003018,0.442218,0.45,5,5.23262
0.0003019,0.442435,0.475,5,5.2332
0.000302,0.442021,0.5,5,5.23376
0.0003021,0.441607,0.525,5,5.23431
0.0003022,0.441194,0.55,5,5.23483
0.0003023,0.440781,0.575,5,5.23535
0.0003024,0.440368,0.6,5,5.23584
0.0003025,0.439956,0.625,5,5.23632
0.0003026,0.439544,0.65,5,5.23678
0.0003027,0.439132,0.675,5,5.23722
0.0003028,0.43872,0.7,5,5.23764
0.0003029,0.438308,0.725,5,5.23805
0.000303,0.437897,0.75,5,5.23845
0.0003031,0.437486,0.775,5,5.23882
0.0003032,0.437076,0.8,5,5.23918
0.0003033,0.436665,0.825,5,5.23952
0.0003034,0.436255,0.85,5,5.23985
0.0003035,0.435845,0.875,5,5.24015
0.0003036,0.435436,0.9,5,5.24045
0.0003037,0.435027,0.925,5,5.24072
0.0003038,0.434618,0.95,5,5.24098
0.0003039,0.434209,0.975,5,5.24122
0.000304,0.433801,1,5,5.24145
0.0003041,0.433392,0.025,5,5.24168
0.0003042,0.433909,0.05,5,5.24193
0.0003043,0.434426,0.075,5,5.2422
0.0003044,0.434942,0.1,5,5.24248
0.0003045,0.435458,0.125,5,5.24279
0.0003046,0.435974,0.15,5,5.24312
0.0003047,0.436489,0.175,5,5.24346
0.0003048,0.437004,0.2,5,5.24383
0.0003049,0.437518,0.225,5,5.24421
0.000305,0.438032,0.25,5,5.24462
0.0003051,0.438546,0.275,5,5.24504
0.0003052,0.439059,0.3,5,5.24548
0.0003053,0.439572,0.325,5,5.24595
0.0003054,0.440084,0.35,5,5.24643
0.0003055,0.440597,0.375,5,5.24693
0.0003056,0.441108,0.4,5,5.24745
0.0003057,0.44162,0.425,5,5.24799
0.0003058,0.442131,0.45,5,5.24855
0.0003059,0.442344,0.475,5,5.24909
0.000306,0.44193,0.5,5,5.24962
0.0003061,0.441515,0.525,5,5.25013
0.0003062,0.441101,0.55,5,5.25063
0.0003063,0.440688,0.575,5,5.25111
0.0003064,0.440274,0.6,5,5.25157
0.0003065,0.439861,0.625,5,5.25201
0.0003066,0.439448,0.65,5,5.25244
0.0003067,0.439036,0.675,5,5.25285
0.0003068,0.438623,0.7,5,5.25324
0.0003069,0.438211,0.725,5,5.25362
0.000307,0.437799,0.75,5,5.25398
0.0003071,0.437388,0.775,5,5.25432
0.0003072,0.436977,0.8,5,5.25465
0.0003073,0.436566,0.825,5,5.25496
0.0003074,0.436155,0.85,5,5.25525
0.0003075,0.435744,0.875,5,5.25553
0.0003076,0.435334,0.9,5,5.25579
0.0003077,0.434924,0.925,5,5.25603
0.0003078,0.434515,0.95,5,5.25626
0.0003079,0.434106,0.975,5,5.25647
0.000308,0.433697,1.77538e-012,5,5.25666
0.0003081,0.433288,0.025,5,5.25686
0.0003082,0.433804,0.05,5,5.25708
0.0003083,0.43432,0.075,5,5.25732
0.0003084,0.434836,0.1,5,5.25757
0.0003085,0.435351,0.125,5,5.25785
0.0003086,0.435866,0.15,5,5.25814
0.0003087,0.436381,0.175,5,5.25846
0.0003088,0.436895,0.2,5,5.25879
0.0003089,0.437409,0.225,5,5.25914
0.000309,0.437922,0.25,5,5.25952
0.0003091,0.438435,0.275,5,5.25991
0.0003092,0.438948,0.3,5,5.26032
0.0003093,0.43946,0.325,5,5.26075
0.0003094,0.439972,0.35,5,5.2612
0.0003095,0.440484,0.375,5,5.26167
0.0003096,0.440995,0.4,5,5.26216
0.0003097,0.441506,0.425,5,5.26267
0.0003098,0.442016,0.45,5,5.26319
0.0003099,0.442224,0.475,5,5.26371
0.00031,0.441809,0.5,5,5.2642
0.0003101,0.441395,0.525,5,5.26469
0.0003102,0.44098,0.55,5,5.26515
0.0003103,0.440566,0.575,5,5.2656
0.0003104,0.440152,0.6,5,5.26603
0.0003105,0.439738,0.625,5,5.26644
0.0003106,0.439325,0.65,5,5.26684
0.0003107,0.438912,0.675,5,5.26722
0.0003108,0.438499,0.7,5,5.26758
0.0003109,0.438086,0.725,5,5.26793
0.000311,0.437674,0.75,5,5.26826
0.0003111,0.437262,0.775,5,5.26857
0.0003112,0.43685,0.8,5,5.26886
0.0003113,0.436438,0.825,5,5.26914
0.0003114,0.436027,0.85,5,5.2694
0.0003115,0.435616,0.875,5,5.26965
0.0003116,0.435205,0.9,5,5.26988
0.0003117,0.434795,0.925,5,5.27009
0.0003118,0.434385,0.95,5,5.27029
0.0003119,0.433975,0.975,5,5.27046
0.000312,0.433565,1.80249e-012,5,5.27063
0.0003121,0.433156,0.025,5,5.2708
0.0003122,0.433672,0.05,5,5.27099
0.0003123,0.434187,0.075,5,5.27119
0.0003124,0.434703,0.1,5,5.27142
0.0003125,0.435217,0.125,5,5.27166
0.0003126,0.435732,0.15,5,5.27192
0.0003127,0.436246,0.175,5,5.27221
0.0003128,0.43676,0.2,5,5.27251
0.0003129,0.437273,0.225,5,5.27283
0.000313,0.437786,0.25,5,5.27318
0.0003131,0.438298,0.275,5,5.27354
0.0003132,0.438811,0.3,5,5.27392
0.0003133,0.439322,0.325,5,5.27432
0.0003134,0.439834,0.35,5,5.27474
0.0003135,0.440345,0.375,5,5.27518
0.0003136,0.440855,0.4,5,5.27564
0.0003137,0.441366,0.425,5,5.27612
0.0003138,0.441876,0.45,5,5.27661
0.0003139,0.442078,0.475,5,5.2771
0.000314,0.441663,0.5,5,5.27756
